"participant_id","scene","position","code"
"p17","scene5",19,"19.PROC"
"p17","scene5",20,"20.EVAL"
"p17","scene5",21,"21.DEC"
"p17","scene5",22,"22.FIN"
"p18","scene1",1,"1.BGN"
"p18","scene1",2,"2.ORI"
"p18","scene1",3,"3.PROC"
"p18","scene1",4,"4.PROC"
"p18","scene1",5,"5.PROC"
"p18","scene1",6,"6.PROC"
"p18","scene1",7,"7.PROC"
"p18","scene1",8,"8.PROC"
"p18","scene1",9,"9.HYPO"
"p18","scene1",10,"10.EVAL"
"p18","scene1",11,"11.PROC"
"p18","scene1",12,"12.PROC"
"p18","scene1",13,"13.PROC"
"p18","scene1",14,"14.DEC"
"p18","scene1",15,"15.EVAL"
"p18","scene1",16,"16.HYPO"
"p18","scene1",17,"17.PROC"
"p18","scene1",18,"18.PROC"
"p18","scene1",19,"19.PROC"
"p18","scene1",20,"20.PROC"
"p18","scene1",21,"21.PROC"
"p18","scene1",22,"22.EVAL"
"p18","scene1",23,"23.ORI"
"p18","scene1",24,"24.RUL"
"p18","scene1",25,"25.FIN"
"p18","scene2",1,"1.BGN"
"p18","scene2",2,"2.ORI"
"p18","scene2",3,"3.PROC"
"p18","scene2",4,"4.PROC"
"p18","scene2",5,"5.PROC"
"p18","scene2",6,"6.PROC"
"p18","scene2",7,"7.PROC"
"p18","scene2",8,"8.PROC"
"p18","scene2",9,"9.EVAL"
"p18","scene2",10,"10.PROC"
"p18","scene2",11,"11.PROC"
"p18","scene2",12,"12.PROC"
"p18","scene2",13,"13.PROC"
"p18","scene2",14,"14.PROC"
"p18","scene2",15,"15.HYPO"
"p18","scene2",16,"16.HYPO"
"p18","scene2",17,"17.DEC"
"p18","scene2",18,"18.PLAN"
"p18","scene2",19,"19.PROC"
"p18","scene2",20,"20.META"
"p18","scene2",21,"21.HYPO"
"p18","scene2",22,"22.PROC"
"p18","scene2",23,"23.PROC"
"p18","scene2",24,"24.PROC"
"p18","scene2",25,"25.META"
"p18","scene2",26,"26.RUL"
"p18","scene2",27,"27.FIN"
"p18","scene3",1,"1.BGN"
"p18","scene3",2,"2.ORI"
"p18","scene3",3,"3.PROC"
"p18","scene3",4,"4.PROC"
"p18","scene3",5,"5.PROC"
"p18","scene3",6,"6.META"
"p18","scene3",7,"7.PROC"
"p18","scene3",8,"8.HYPO"
"p18","scene3",9,"9.PLAN"
"p18","scene3",10,"10.DEC"
"p18","scene3",11,"11.PROC"
"p18","scene3",12,"12.PROC"
"p18","scene3",13,"13.PROC"
"p18","scene3",14,"14.EVAL"
"p18","scene3",15,"15.META"
"p18","scene3",16,"16.EVAL"
"p18","scene3",17,"17.PROC"
"p18","scene3",18,"18.EVAL"
"p18","scene3",19,"19.EVAL"
"p18","scene3",20,"20.RUL"
"p18","scene3",21,"21.FIN"
"p18","scene4",1,"1.BGN"
"p18","scene4",2,"2.PROC"
"p18","scene4",3,"3.PROC"
"p18","scene4",4,"4.PROC"
"p18","scene4",5,"5.PROC"
"p18","scene4",6,"6.META"
"p18","scene4",7,"7.PROC"
"p18","scene4",8,"8.EVAL"
"p18","scene4",9,"9.EVAL"
"p18","scene4",10,"10.HYPO"
"p18","scene4",11,"11.DEC"
"p18","scene4",12,"12.EVAL"
"p18","scene4",13,"13.EVAL"
"p18","scene4",14,"14.EVAL"
"p18","scene4",15,"15.EVAL"
"p18","scene4",16,"16.EVAL"
"p18","scene4",17,"17.EVAL"
"p18","scene4",18,"18.DEC"
"p18","scene4",19,"19.PLAN"
"p18","scene4",20,"20.HYPO"
"p18","scene4",21,"21.PROC"
"p18","scene4",22,"22.EVAL"
"p18","scene4",23,"23.PROC"
"p18","scene4",24,"24.RUL"
"p18","scene4",25,"25.FIN"
"p18","scene5",1,"1.BGN"
"p18","scene5",2,"2.PROC"
"p18","scene5",3,"3.PROC"
"p18","scene5",4,"4.PLAN"
"p18","scene5",5,"5.HYPO"
"p18","scene5",6,"6.HYPO"
"p18","scene5",7,"7.EVAL"
"p18","scene5",8,"8.DEC"
"p18","scene5",9,"9.EVAL"
"p18","scene5",10,"10.EVAL"
"p18","scene5",11,"11.META"
"p18","scene5",12,"12.EVAL"
"p18","scene5",13,"13.PROC"
"p18","scene5",14,"14.PROC"
"p18","scene5",15,"15.PROC"
"p18","scene5",16,"16.EVAL"
"p18","scene5",17,"17.META"
"p18","scene5",18,"18.PROC"
"p18","scene5",19,"19.HYPO"
"p18","scene5",20,"20.DEC"
"p18","scene5",21,"21.EVAL"
"p18","scene5",22,"22.RUL"
"p18","scene5",23,"23.FIN"
"p21","scene1",1,"1.BGN"
"p21","scene1",2,"2.ORI"
"p21","scene1",3,"3.PROC"
"p21","scene1",4,"4.PROC"
"p21","scene1",5,"5.PROC"
"p21","scene1",6,"6.PROC"
"p21","scene1",7,"7.HYPO"
"p21","scene1",8,"8.PROC"
"p21","scene1",9,"9.META"
"p21","scene1",10,"10.PROC"
"p21","scene1",11,"11.DEC"
"p21","scene1",12,"12.RUL"
"p21","scene1",13,"13.EVAL"
"p21","scene1",14,"14.RUL"
"p21","scene1",15,"15.DEC"
"p21","scene1",16,"16.META"
"p21","scene1",17,"17.ORI"
"p21","scene1",18,"18.RUL"
"p21","scene1",19,"19.RUL"
"p21","scene1",20,"20.META"
"p21","scene1",21,"21.FIN"
"p21","scene2",1,"1.BGN"
"p21","scene2",2,"2.PROC"
"p21","scene2",3,"3.PLAN"
"p21","scene2",4,"4.META"
"p21","scene2",5,"5.PLAN"
"p21","scene2",6,"6.EVAL"
"p21","scene2",7,"7.PROC"
"p21","scene2",8,"8.HYPO"
"p21","scene2",9,"9.PROC"
"p21","scene2",10,"10.EVAL"
"p21","scene2",11,"11.PROC"
"p21","scene2",12,"12.HYPO"
"p21","scene2",13,"13.EVAL"
"p21","scene2",14,"14.RUL"
"p21","scene2",15,"15.HYPO"
"p21","scene2",16,"16.RUL"
"p21","scene2",17,"17.FIN"
"p21","scene3",1,"1.BGN"
"p21","scene3",2,"2.PLAN"
"p21","scene3",3,"3.PROC"
"p21","scene3",4,"4.PROC"
"p21","scene3",5,"5.PROC"
"p21","scene3",6,"6.EVAL"
"p21","scene3",7,"7.HYPO"
"p21","scene3",8,"8.HYPO"
"p21","scene3",9,"9.HYPO"
"p21","scene3",10,"10.DEC"
"p21","scene3",11,"11.META"
"p21","scene3",12,"12.META"
"p21","scene3",13,"13.EVAL"
"p21","scene3",14,"14.META"
"p21","scene3",15,"15.RUL"
"p21","scene3",16,"16.FIN"
"p21","scene4",1,"1.BGN"
"p21","scene4",2,"2.PLAN"
"p21","scene4",3,"3.PROC"
"p21","scene4",4,"4.PROC"
"p21","scene4",5,"5.PROC"
"p21","scene4",6,"6.PROC"
"p21","scene4",7,"7.META"
"p21","scene4",8,"8.EVAL"
"p21","scene4",9,"9.EVAL"
"p21","scene4",10,"10.EVAL"
"p21","scene4",11,"11.EVAL"
"p21","scene4",12,"12.RUL"
"p21","scene4",13,"13.RUL"
"p21","scene4",14,"14.DEC"
"p21","scene4",15,"15.FIN"
"p21","scene5",1,"1.BGN"
"p21","scene5",2,"2.PROC"
"p21","scene5",3,"3.PLAN"
"p21","scene5",4,"4.PROC"
"p21","scene5",5,"5.PROC"
"p21","scene5",6,"6.PROC"
"p21","scene5",7,"7.PROC"
"p21","scene5",8,"8.META"
"p21","scene5",9,"9.META"
"p21","scene5",10,"10.EVAL"
"p21","scene5",11,"11.PROC"
"p21","scene5",12,"12.PLAN"
"p21","scene5",13,"13.PROC"
"p21","scene5",14,"14.META"
"p21","scene5",15,"15.EVAL"
"p21","scene5",16,"16.RUL"
"p21","scene5",17,"17.DEC"
"p21","scene5",18,"18.FIN"
"p22","scene1",1,"1.BGN"
"p22","scene1",2,"2.PLAN"
"p22","scene1",3,"3.PROC"
"p22","scene1",4,"4.HYPO"
"p22","scene1",5,"5.META"
"p22","scene1",6,"6.HYPO"
"p22","scene1",7,"7.META"
"p22","scene1",8,"8.PLAN"
"p22","scene1",9,"9.HYPO"
"p22","scene1",10,"10.EVAL"
"p22","scene1",11,"11.EVAL"
"p22","scene1",12,"12.HYPO"
"p22","scene1",13,"13.DEC"
"p22","scene1",14,"14.DEC"
"p22","scene1",15,"15.META"
"p22","scene1",16,"16.PLAN"
"p22","scene1",17,"17.HYPO"
"p22","scene1",18,"18.HYPO"
"p22","scene1",19,"19.META"
"p22","scene1",20,"20.FIN"
"p22","scene2",1,"1.BGN"
"p22","scene2",2,"2.PROC"
"p22","scene2",3,"3.PROC"
"p22","scene2",4,"4.EVAL"
"p22","scene2",5,"5.PLAN"
"p22","scene2",6,"6.PROC"
"p22","scene2",7,"7.EVAL"
"p22","scene2",8,"8.PLAN"
"p22","scene2",9,"9.PROC"
"p22","scene2",10,"10.PROC"
"p22","scene2",11,"11.META"
"p22","scene2",12,"12.PLAN"
"p22","scene2",13,"13.PLAN"
"p22","scene2",14,"14.PROC"
"p22","scene2",15,"15.PROC"
"p22","scene2",16,"16.EVAL"
"p22","scene2",17,"17.HYPO"
"p22","scene2",18,"18.PROC"
"p22","scene2",19,"19.PROC"
"p22","scene2",20,"20.EVAL"
"p22","scene2",21,"21.META"
"p22","scene2",22,"22.HYPO"
"p22","scene2",23,"23.EVAL"
"p22","scene2",24,"24.PROC"
"p22","scene2",25,"25.DEC"
"p22","scene2",26,"26.DEC"
"p22","scene2",27,"27.DEC"
"p22","scene2",28,"28.RUL"
"p22","scene2",29,"29.FIN"
"p22","scene3",1,"1.BGN"
"p22","scene3",2,"2.PROC"
"p22","scene3",3,"3.PROC"
"p22","scene3",4,"4.PROC"
"p22","scene3",5,"5.EVAL"
"p22","scene3",6,"6.PROC"
"p22","scene3",7,"7.PLAN"
"p22","scene3",8,"8.PROC"
"p22","scene3",9,"9.HYPO"
"p22","scene3",10,"10.EVAL"
"p22","scene3",11,"11.DEC"
"p22","scene3",12,"12.PLAN"
"p22","scene3",13,"13.EVAL"
"p22","scene3",14,"14.EVAL"
"p22","scene3",15,"15.META"
"p22","scene3",16,"16.RUL"
"p22","scene3",17,"17.DEC"
"p22","scene3",18,"18.FIN"
"p22","scene4",1,"1.BGN"
"p22","scene4",2,"2.PROC"
"p22","scene4",3,"3.PROC"
"p22","scene4",4,"4.PROC"
"p22","scene4",5,"5.PROC"
"p22","scene4",6,"6.PROC"
"p22","scene4",7,"7.EVAL"
"p22","scene4",8,"8.PLAN"
"p22","scene4",9,"9.PROC"
"p22","scene4",10,"10.EVAL"
"p22","scene4",11,"11.PROC"
"p22","scene4",12,"12.EVAL"
"p22","scene4",13,"13.EVAL"
"p22","scene4",14,"14.PLAN"
"p22","scene4",15,"15.HYPO"
"p22","scene4",16,"16.EVAL"
"p22","scene4",17,"17.HYPO"
"p22","scene4",18,"18.EVAL"
"p22","scene4",19,"19.DEC"
"p22","scene4",20,"20.RUL"
"p22","scene4",21,"21.DEC"
"p22","scene4",22,"22.FIN"
"p22","scene5",1,"1.BGN"
"p22","scene5",2,"2.PROC"
"p22","scene5",3,"3.PROC"
"p22","scene5",4,"4.PLAN"
"p22","scene5",5,"5.PROC"
"p22","scene5",6,"6.PLAN"
"p22","scene5",7,"7.HYPO"
"p22","scene5",8,"8.PROC"
"p22","scene5",9,"9.META"
"p22","scene5",10,"10.PROC"
"p22","scene5",11,"11.PROC"
"p22","scene5",12,"12.PROC"
"p22","scene5",13,"13.DEC"
"p22","scene5",14,"14.PROC"
"p22","scene5",15,"15.PROC"
"p22","scene5",16,"16.PROC"
"p22","scene5",17,"17.META"
"p22","scene5",18,"18.RUL"
"p22","scene5",19,"19.HYPO"
"p22","scene5",20,"20.META"
"p22","scene5",21,"21.META"
"p22","scene5",22,"22.PLAN"
"p22","scene5",23,"23.HYPO"
"p22","scene5",24,"24.META"
"p22","scene5",25,"25.DEC"
"p22","scene5",26,"26.RUL"
"p22","scene5",27,"27.RUL"
"p22","scene5",28,"28.FIN"
"p23","scene1",1,"1.BGN"
"p23","scene1",2,"2.ORI"
"p23","scene1",3,"3.META"
"p23","scene1",4,"4.META"
"p23","scene1",5,"5.PLAN"
"p23","scene1",6,"6.PLAN"
"p23","scene1",7,"7.PROC"
"p23","scene1",8,"8.PLAN"
"p23","scene1",9,"9.PROC"
"p23","scene1",10,"10.HYPO"
"p23","scene1",11,"11.DEC"
"p23","scene1",12,"12.PROC"
"p23","scene1",13,"13.EVAL"
"p23","scene1",14,"14.EVAL"
"p23","scene1",15,"15.PROC"
"p23","scene1",16,"16.EVAL"
"p23","scene1",17,"17.RUL"
"p23","scene1",18,"18.META"
"p23","scene1",19,"19.ORI"
"p23","scene1",20,"20.RUL"
"p23","scene1",21,"21.META"
"p23","scene1",22,"22.ORI"
"p23","scene1",23,"23.DEC"
"p23","scene1",24,"24.META"
"p23","scene1",25,"25.FIN"
"p23","scene2",1,"1.BGN"
"p23","scene2",2,"2.ORI"
"p23","scene2",3,"3.META"
"p23","scene2",4,"4.PLAN"
"p23","scene2",5,"5.META"
"p23","scene2",6,"6.ORI"
"p23","scene2",7,"7.PLAN"
"p23","scene2",8,"8.PROC"
"p23","scene2",9,"9.PROC"
"p23","scene2",10,"10.EVAL"
"p23","scene2",11,"11.PROC"
"p23","scene2",12,"12.EVAL"
"p23","scene2",13,"13.PROC"
"p23","scene2",14,"14.HYPO"
"p23","scene2",15,"15.HYPO"
"p23","scene2",16,"16.DEC"
"p23","scene2",17,"17.RUL"
"p23","scene2",18,"18.DEC"
"p23","scene2",19,"19.RUL"
"p23","scene2",20,"20.ORI"
"p23","scene2",21,"21.MEM"
"p23","scene2",22,"22.RUL"
"p23","scene2",23,"23.DEC"
"p23","scene2",24,"24.META"
"p23","scene2",25,"25.FIN"
"p23","scene3",1,"1.BGN"
"p23","scene3",2,"2.PLAN"
"p23","scene3",3,"3.PROC"
"p23","scene3",4,"4.META"
"p23","scene3",5,"5.PLAN"
"p23","scene3",6,"6.PROC"
"p23","scene3",7,"7.PROC"
"p23","scene3",8,"8.PROC"
"p23","scene3",9,"9.PROC"
"p23","scene3",10,"10.PROC"
"p23","scene3",11,"11.META"
"p23","scene3",12,"12.PROC"
"p23","scene3",13,"13.META"
"p23","scene3",14,"14.PROC"
"p23","scene3",15,"15.PROC"
"p23","scene3",16,"16.PLAN"
"p23","scene3",17,"17.PROC"
"p23","scene3",18,"18.EVAL"
"p23","scene3",19,"19.PROC"
"p23","scene3",20,"20.META"
"p23","scene3",21,"21.META"
"p23","scene3",22,"22.EVAL"
"p23","scene3",23,"23.DEC"
"p23","scene3",24,"24.PLAN"
"p23","scene3",25,"25.PROC"
"p23","scene3",26,"26.HYPO"
"p23","scene3",27,"27.HYPO"
"p23","scene3",28,"28.HYPO"
"p23","scene3",29,"29.PLAN"
"p23","scene3",30,"30.PROC"
"p23","scene3",31,"31.EVAL"
"p23","scene3",32,"32.EVAL"
"p23","scene3",33,"33.EVAL"
"p23","scene3",34,"34.EVAL"
"p23","scene3",35,"35.META"
"p23","scene3",36,"36.META"
"p23","scene3",37,"37.PLAN"
"p23","scene3",38,"38.HYPO"
"p23","scene3",39,"39.DEC"
"p23","scene3",40,"40.HYPO"
"p23","scene3",41,"41.DEC"
"p23","scene3",42,"42.RUL"
"p23","scene3",43,"43.META"
"p23","scene3",44,"44.META"
"p23","scene3",45,"45.HYPO"
"p23","scene3",46,"46.RUL"
"p23","scene3",47,"47.DEC"
"p23","scene3",48,"48.META"
"p23","scene3",49,"49.META"
"p23","scene3",50,"50.MEM"
"p23","scene3",51,"51.META"
"p23","scene3",52,"52.DEC"
"p23","scene3",53,"53.META"
"p23","scene3",54,"54.FIN"
"p23","scene4",1,"1.BGN"
"p23","scene4",2,"2.PLAN"
"p23","scene4",3,"3.PROC"
"p23","scene4",4,"4.PLAN"
"p23","scene4",5,"5.PLAN"
"p23","scene4",6,"6.PROC"
"p23","scene4",7,"7.PROC"
"p23","scene4",8,"8.EVAL"
"p23","scene4",9,"9.PROC"
"p23","scene4",10,"10.META"
"p23","scene4",11,"11.PROC"
"p23","scene4",12,"12.PROC"
"p23","scene4",13,"13.PROC"
"p23","scene4",14,"14.PROC"
"p23","scene4",15,"15.PROC"
"p23","scene4",16,"16.PROC"
"p23","scene4",17,"17.PROC"
"p23","scene4",18,"18.EVAL"
"p23","scene4",19,"19.EVAL"
"p23","scene4",20,"20.EVAL"
"p23","scene4",21,"21.EVAL"
"p23","scene4",22,"22.PROC"
"p23","scene4",23,"23.PROC"
"p23","scene4",24,"24.HYPO"
"p23","scene4",25,"25.DEC"
"p23","scene4",26,"26.PROC"
"p23","scene4",27,"27.HYPO"
"p23","scene4",28,"28.RUL"
"p23","scene4",29,"29.DEC"
"p23","scene4",30,"30.DEC"
"p23","scene4",31,"31.DEC"
"p23","scene4",32,"32.RUL"
"p23","scene4",33,"33.META"
"p23","scene4",34,"34.RUL"
"p23","scene4",35,"35.DEC"
"p23","scene4",36,"36.DEC"
"p23","scene4",37,"37.PLAN"
"p23","scene4",38,"38.EVAL"
"p23","scene4",39,"39.DEC"
"p23","scene4",40,"40.FIN"
"p23","scene5",1,"1.BGN"
"p23","scene5",2,"2.PLAN"
"p23","scene5",3,"3.PROC"
"p23","scene5",4,"4.PLAN"
"p23","scene5",5,"5.PROC"
"p23","scene5",6,"6.PROC"
"p23","scene5",7,"7.PROC"
"p23","scene5",8,"8.PROC"
"p23","scene5",9,"9.META"
"p23","scene5",10,"10.PROC"
"p23","scene5",11,"11.PROC"
"p23","scene5",12,"12.PROC"
"p23","scene5",13,"13.EVAL"
"p23","scene5",14,"14.EVAL"
"p23","scene5",15,"15.EVAL"
"p23","scene5",16,"16.EVAL"
"p23","scene5",17,"17.PLAN"
"p23","scene5",18,"18.HYPO"
"p23","scene5",19,"19.EVAL"
"p23","scene5",20,"20.RUL"
"p23","scene5",21,"21.DEC"
"p23","scene5",22,"22.DEC"
"p23","scene5",23,"23.RUL"
"p23","scene5",24,"24.RUL"
"p23","scene5",25,"25.PLAN"
"p23","scene5",26,"26.PLAN"
"p23","scene5",27,"27.PLAN"
"p23","scene5",28,"28.FIN"
"p24","scene1",1,"1.BGN"
"p24","scene1",2,"2.PROC"
"p24","scene1",3,"3.PROC"
"p24","scene1",4,"4.PROC"
"p24","scene1",5,"5.HYPO"
"p24","scene1",6,"6.PROC"
"p24","scene1",7,"7.HYPO"
"p24","scene1",8,"8.PROC"
"p24","scene1",9,"9.META"
"p24","scene1",10,"10.PROC"
"p24","scene1",11,"11.PROC"
"p24","scene1",12,"12.PROC"
"p24","scene1",13,"13.DEC"
"p24","scene1",14,"14.FIN"
"p24","scene2",1,"1.BGN"
"p24","scene2",2,"2.PROC"
"p24","scene2",3,"3.PROC"
"p24","scene2",4,"4.PROC"
"p24","scene2",5,"5.PROC"
"p24","scene2",6,"6.HYPO"
"p24","scene2",7,"7.EVAL"
"p24","scene2",8,"8.PROC"
"p24","scene2",9,"9.PROC"
"p24","scene2",10,"10.PROC"
"p24","scene2",11,"11.HYPO"
"p24","scene2",12,"12.EVAL"
"p24","scene2",13,"13.PROC"
"p24","scene2",14,"14.EVAL"
"p24","scene2",15,"15.FIN"
"p24","scene3",1,"1.BGN"
"p24","scene3",2,"2.PROC"
"p24","scene3",3,"3.PROC"
"p24","scene3",4,"4.PROC"
"p24","scene3",5,"5.PROC"
"p24","scene3",6,"6.PROC"
"p24","scene3",7,"7.PROC"
"p24","scene3",8,"8.PROC"
"p24","scene3",9,"9.PROC"
"p24","scene3",10,"10.META"
"p24","scene3",11,"11.PROC"
"p24","scene3",12,"12.PROC"
"p24","scene3",13,"13.FIN"
"p24","scene4",1,"1.BGN"
"p24","scene4",2,"2.PROC"
"p24","scene4",3,"3.PROC"
"p24","scene4",4,"4.PROC"
"p24","scene4",5,"5.PROC"
"p24","scene4",6,"6.HYPO"
"p24","scene4",7,"7.PROC"
"p24","scene4",8,"8.EVAL"
"p24","scene4",9,"9.META"
"p24","scene4",10,"10.EVAL"
"p24","scene4",11,"11.HYPO"
"p24","scene4",12,"12.PROC"
"p24","scene4",13,"13.PROC"
"p24","scene4",14,"14.PROC"
"p24","scene4",15,"15.EVAL"
"p24","scene4",16,"16.DEC"
"p24","scene4",17,"17.DEC"
"p24","scene4",18,"18.FIN"
"p24","scene5",1,"1.BGN"
"p24","scene5",2,"2.PROC"
"p24","scene5",3,"3.PROC"
"p24","scene5",4,"4.PROC"
"p24","scene5",5,"5.PROC"
"p24","scene5",6,"6.META"
"p24","scene5",7,"7.HYPO"
"p24","scene5",8,"8.PROC"
"p24","scene5",9,"9.PROC"
"p24","scene5",10,"10.HYPO"
"p24","scene5",11,"11.EVAL"
"p24","scene5",12,"12.HYPO"
"p24","scene5",13,"13.PROC"
"p24","scene5",14,"14.PROC"
"p24","scene5",15,"15.EVAL"
"p24","scene5",16,"16.DEC"
"p24","scene5",17,"17.FIN"
"p25","scene1",1,"1.BGN"
"p25","scene1",2,"2.ORI"
"p25","scene1",3,"3.ORI"
"p25","scene1",4,"4.PROC"
"p25","scene1",5,"5.META"
"p25","scene1",6,"6.PROC"
"p25","scene1",7,"7.PROC"
"p25","scene1",8,"8.HYPO"
"p25","scene1",9,"9.DEC"
"p25","scene1",10,"10.ORI"
"p25","scene1",11,"11.DEC"
"p25","scene1",12,"12.RUL"
"p25","scene1",13,"13.RUL"
"p25","scene1",14,"14.FIN"
"p25","scene2",1,"1.BGN"
"p25","scene2",2,"2.ORI"
"p25","scene2",3,"3.PROC"
"p25","scene2",4,"4.PROC"
"p25","scene2",5,"5.PROC"
"p25","scene2",6,"6.PROC"
"p25","scene2",7,"7.HYPO"
"p25","scene2",8,"8.EVAL"
"p25","scene2",9,"9.EVAL"
"p25","scene2",10,"10.PROC"
"p25","scene2",11,"11.HYPO"
"p25","scene2",12,"12.DEC"
"p25","scene2",13,"13.META"
"p25","scene2",14,"14.PROC"
"p25","scene2",15,"15.META"
"p25","scene2",16,"16.ORI"
"p25","scene2",17,"17.META"
"p25","scene2",18,"18.ORI"
"p25","scene2",19,"19.PLAN"
"p25","scene2",20,"20.DEC"
"p25","scene2",21,"21.ORI"
"p25","scene2",22,"22.RUL"
"p25","scene2",23,"23.FIN"
"p25","scene3",1,"1.BGN"
"p25","scene3",2,"2.PROC"
"p25","scene3",3,"3.PROC"
"p25","scene3",4,"4.PROC"
"p25","scene3",5,"5.HYPO"
"p25","scene3",6,"6.PROC"
"p25","scene3",7,"7.HYPO"
"p25","scene3",8,"8.PROC"
"p25","scene3",9,"9.PROC"
"p25","scene3",10,"10.EVAL"
"p25","scene3",11,"11.HYPO"
"p25","scene3",12,"12.PROC"
"p25","scene3",13,"13.DEC"
"p25","scene3",14,"14.META"
"p25","scene3",15,"15.RUL"
"p25","scene3",16,"16.FIN"
"p25","scene4",1,"1.BGN"
"p25","scene4",2,"2.PROC"
"p25","scene4",3,"3.PROC"
"p25","scene4",4,"4.PLAN"
"p25","scene4",5,"5.META"
"p25","scene4",6,"6.PROC"
"p25","scene4",7,"7.PROC"
"p25","scene4",8,"8.PROC"
"p25","scene4",9,"9.META"
"p25","scene4",10,"10.PROC"
"p25","scene4",11,"11.META"
"p25","scene4",12,"12.PROC"
"p25","scene4",13,"13.PROC"
"p25","scene4",14,"14.PROC"
"p25","scene4",15,"15.HYPO"
"p25","scene4",16,"16.HYPO"
"p25","scene4",17,"17.PROC"
"p25","scene4",18,"18.PROC"
"p25","scene4",19,"19.PROC"
"p25","scene4",20,"20.PROC"
"p25","scene4",21,"21.PROC"
"p25","scene4",22,"22.DEC"
"p25","scene4",23,"23.HYPO"
"p25","scene4",24,"24.DEC"
"p25","scene4",25,"25.RUL"
"p25","scene4",26,"26.FIN"
"p25","scene5",1,"1.BGN"
"p25","scene5",2,"2.PROC"
"p25","scene5",3,"3.PROC"
"p25","scene5",4,"4.PROC"
"p25","scene5",5,"5.PROC"
"p25","scene5",6,"6.EVAL"
"p25","scene5",7,"7.PROC"
"p25","scene5",8,"8.META"
"p25","scene5",9,"9.PLAN"
"p25","scene5",10,"10.PROC"
"p25","scene5",11,"11.META"
"p25","scene5",12,"12.DEC"
"p25","scene5",13,"13.EVAL"
"p25","scene5",14,"14.RUL"
"p25","scene5",15,"15.RUL"
"p25","scene5",16,"16.FIN"
"p26","scene1",1,"1.BGN"
"p26","scene1",2,"2.PLAN"
"p26","scene1",3,"3.PROC"
"p26","scene1",4,"4.PROC"
"p26","scene1",5,"5.PROC"
"p26","scene1",6,"6.PROC"
"p26","scene1",7,"7.PROC"
"p26","scene1",8,"8.META"
"p26","scene1",9,"9.EVAL"
"p26","scene1",10,"10.PROC"
"p26","scene1",11,"11.PROC"
"p26","scene1",12,"12.PROC"
"p26","scene1",13,"13.PROC"
"p26","scene1",14,"14.EVAL"
"p26","scene1",15,"15.META"
"p26","scene1",16,"16.PROC"
"p26","scene1",17,"17.HYPO"
"p26","scene1",18,"18.PROC"
"p26","scene1",19,"19.DEC"
"p26","scene1",20,"20.RUL"
"p26","scene1",21,"21.FIN"
"p26","scene2",1,"1.BGN"
"p26","scene2",2,"2.PLAN"
"p26","scene2",3,"3.PROC"
"p26","scene2",4,"4.PROC"
"p26","scene2",5,"5.EVAL"
"p26","scene2",6,"6.PROC"
"p26","scene2",7,"7.PROC"
"p26","scene2",8,"8.PROC"
"p26","scene2",9,"9.EVAL"
"p26","scene2",10,"10.EVAL"
"p26","scene2",11,"11.PLAN"
"p26","scene2",12,"12.PROC"
"p26","scene2",13,"13.EVAL"
"p26","scene2",14,"14.META"
"p26","scene2",15,"15.PROC"
"p26","scene2",16,"16.EVAL"
"p26","scene2",17,"17.EVAL"
"p26","scene2",18,"18.PROC"
"p26","scene2",19,"19.HYPO"
"p26","scene2",20,"20.DEC"
"p26","scene2",21,"21.HYPO"
"p26","scene2",22,"22.RUL"
"p26","scene2",23,"23.FIN"
"p26","scene3",1,"1.BGN"
"p26","scene3",2,"2.PROC"
"p26","scene3",3,"3.PROC"
"p26","scene3",4,"4.PROC"
"p26","scene3",5,"5.PROC"
"p26","scene3",6,"6.PROC"
"p26","scene3",7,"7.PROC"
"p26","scene3",8,"8.EVAL"
"p26","scene3",9,"9.EVAL"
"p26","scene3",10,"10.HYPO"
"p26","scene3",11,"11.PROC"
"p26","scene3",12,"12.PROC"
"p26","scene3",13,"13.PROC"
"p26","scene3",14,"14.DEC"
"p26","scene3",15,"15.RUL"
"p26","scene3",16,"16.META"
"p26","scene3",17,"17.PLAN"
"p26","scene3",18,"18.EVAL"
"p26","scene3",19,"19.EVAL"
"p26","scene3",20,"20.RUL"
"p26","scene3",21,"21.FIN"
"p26","scene4",1,"1.BGN"
"p26","scene4",2,"2.PROC"
"p26","scene4",3,"3.PLAN"
"p26","scene4",4,"4.PROC"
"p26","scene4",5,"5.EVAL"
"p26","scene4",6,"6.PROC"
"p26","scene4",7,"7.PROC"
"p26","scene4",8,"8.EVAL"
"p26","scene4",9,"9.PROC"
"p26","scene4",10,"10.PROC"
"p26","scene4",11,"11.PROC"
"p26","scene4",12,"12.PLAN"
"p26","scene4",13,"13.PLAN"
"p26","scene4",14,"14.PROC"
"p26","scene4",15,"15.PROC"
"p26","scene4",16,"16.EVAL"
"p26","scene4",17,"17.PROC"
"p26","scene4",18,"18.EVAL"
"p26","scene4",19,"19.PROC"
"p26","scene4",20,"20.PROC"
"p26","scene4",21,"21.EVAL"
"p26","scene4",22,"22.PROC"
"p26","scene4",23,"23.PROC"
"p26","scene4",24,"24.EVAL"
"p26","scene4",25,"25.PLAN"
"p26","scene4",26,"26.PLAN"
"p26","scene4",27,"27.HYPO"
"p26","scene4",28,"28.PROC"
"p26","scene4",29,"29.PROC"
"p26","scene4",30,"30.PROC"
"p26","scene4",31,"31.EVAL"
"p26","scene4",32,"32.EVAL"
"p26","scene4",33,"33.EVAL"
"p26","scene4",34,"34.META"
