"participant_id","scene","position","code"
"p21","scene5",16,"RUL"
"p21","scene5",17,"DEC"
"p21","scene5",18,"FIN"
"p22","scene1",1,"BGN"
"p22","scene1",2,"PLAN"
"p22","scene1",3,"PROC"
"p22","scene1",4,"HYPO"
"p22","scene1",5,"META"
"p22","scene1",6,"HYPO"
"p22","scene1",7,"META"
"p22","scene1",8,"PLAN"
"p22","scene1",9,"HYPO"
"p22","scene1",10,"EVAL"
"p22","scene1",11,"EVAL"
"p22","scene1",12,"HYPO"
"p22","scene1",13,"DEC"
"p22","scene1",14,"DEC"
"p22","scene1",15,"META"
"p22","scene1",16,"PLAN"
"p22","scene1",17,"HYPO"
"p22","scene1",18,"HYPO"
"p22","scene1",19,"META"
"p22","scene1",20,"FIN"
"p22","scene2",1,"BGN"
"p22","scene2",2,"PROC"
"p22","scene2",3,"PROC"
"p22","scene2",4,"EVAL"
"p22","scene2",5,"PLAN"
"p22","scene2",6,"PROC"
"p22","scene2",7,"EVAL"
"p22","scene2",8,"PLAN"
"p22","scene2",9,"PROC"
"p22","scene2",10,"PROC"
"p22","scene2",11,"META"
"p22","scene2",12,"PLAN"
"p22","scene2",13,"PLAN"
"p22","scene2",14,"PROC"
"p22","scene2",15,"PROC"
"p22","scene2",16,"EVAL"
"p22","scene2",17,"HYPO"
"p22","scene2",18,"PROC"
"p22","scene2",19,"PROC"
"p22","scene2",20,"EVAL"
"p22","scene2",21,"META"
"p22","scene2",22,"HYPO"
"p22","scene2",23,"EVAL"
"p22","scene2",24,"PROC"
"p22","scene2",25,"DEC"
"p22","scene2",26,"DEC"
"p22","scene2",27,"DEC"
"p22","scene2",28,"RUL"
"p22","scene2",29,"FIN"
"p22","scene3",1,"BGN"
"p22","scene3",2,"PROC"
"p22","scene3",3,"PROC"
"p22","scene3",4,"PROC"
"p22","scene3",5,"EVAL"
"p22","scene3",6,"PROC"
"p22","scene3",7,"PLAN"
"p22","scene3",8,"PROC"
"p22","scene3",9,"HYPO"
"p22","scene3",10,"EVAL"
"p22","scene3",11,"DEC"
"p22","scene3",12,"PLAN"
"p22","scene3",13,"EVAL"
"p22","scene3",14,"EVAL"
"p22","scene3",15,"META"
"p22","scene3",16,"RUL"
"p22","scene3",17,"DEC"
"p22","scene3",18,"FIN"
"p22","scene4",1,"BGN"
"p22","scene4",2,"PROC"
"p22","scene4",3,"PROC"
"p22","scene4",4,"PROC"
"p22","scene4",5,"PROC"
"p22","scene4",6,"PROC"
"p22","scene4",7,"EVAL"
"p22","scene4",8,"PLAN"
"p22","scene4",9,"PROC"
"p22","scene4",10,"EVAL"
"p22","scene4",11,"PROC"
"p22","scene4",12,"EVAL"
"p22","scene4",13,"EVAL"
"p22","scene4",14,"PLAN"
"p22","scene4",15,"HYPO"
"p22","scene4",16,"EVAL"
"p22","scene4",17,"HYPO"
"p22","scene4",18,"EVAL"
"p22","scene4",19,"DEC"
"p22","scene4",20,"RUL"
"p22","scene4",21,"DEC"
"p22","scene4",22,"FIN"
"p22","scene5",1,"BGN"
"p22","scene5",2,"PROC"
"p22","scene5",3,"PROC"
"p22","scene5",4,"PLAN"
"p22","scene5",5,"PROC"
"p22","scene5",6,"PLAN"
"p22","scene5",7,"HYPO"
"p22","scene5",8,"PROC"
"p22","scene5",9,"META"
"p22","scene5",10,"PROC"
"p22","scene5",11,"PROC"
"p22","scene5",12,"PROC"
"p22","scene5",13,"DEC"
"p22","scene5",14,"PROC"
"p22","scene5",15,"PROC"
"p22","scene5",16,"PROC"
"p22","scene5",17,"META"
"p22","scene5",18,"RUL"
"p22","scene5",19,"HYPO"
"p22","scene5",20,"META"
"p22","scene5",21,"META"
"p22","scene5",22,"PLAN"
"p22","scene5",23,"HYPO"
"p22","scene5",24,"META"
"p22","scene5",25,"DEC"
"p22","scene5",26,"RUL"
"p22","scene5",27,"RUL"
"p22","scene5",28,"FIN"
"p23","scene1",1,"BGN"
"p23","scene1",2,"ORI"
"p23","scene1",3,"META"
"p23","scene1",4,"META"
"p23","scene1",5,"PLAN"
"p23","scene1",6,"PLAN"
"p23","scene1",7,"PROC"
"p23","scene1",8,"PLAN"
"p23","scene1",9,"PROC"
"p23","scene1",10,"HYPO"
"p23","scene1",11,"DEC"
"p23","scene1",12,"PROC"
"p23","scene1",13,"EVAL"
"p23","scene1",14,"EVAL"
"p23","scene1",15,"PROC"
"p23","scene1",16,"EVAL"
"p23","scene1",17,"RUL"
"p23","scene1",18,"META"
"p23","scene1",19,"ORI"
"p23","scene1",20,"RUL"
"p23","scene1",21,"META"
"p23","scene1",22,"ORI"
"p23","scene1",23,"DEC"
"p23","scene1",24,"META"
"p23","scene1",25,"FIN"
"p23","scene2",1,"BGN"
"p23","scene2",2,"ORI"
"p23","scene2",3,"META"
"p23","scene2",4,"PLAN"
"p23","scene2",5,"META"
"p23","scene2",6,"ORI"
"p23","scene2",7,"PLAN"
"p23","scene2",8,"PROC"
"p23","scene2",9,"PROC"
"p23","scene2",10,"EVAL"
"p23","scene2",11,"PROC"
"p23","scene2",12,"EVAL"
"p23","scene2",13,"PROC"
"p23","scene2",14,"HYPO"
"p23","scene2",15,"HYPO"
"p23","scene2",16,"DEC"
"p23","scene2",17,"RUL"
"p23","scene2",18,"DEC"
"p23","scene2",19,"RUL"
"p23","scene2",20,"ORI"
"p23","scene2",21,"MEM"
"p23","scene2",22,"RUL"
"p23","scene2",23,"DEC"
"p23","scene2",24,"META"
"p23","scene2",25,"FIN"
"p23","scene3",1,"BGN"
"p23","scene3",2,"PLAN"
"p23","scene3",3,"PROC"
"p23","scene3",4,"META"
"p23","scene3",5,"PLAN"
"p23","scene3",6,"PROC"
"p23","scene3",7,"PROC"
"p23","scene3",8,"PROC"
"p23","scene3",9,"PROC"
"p23","scene3",10,"PROC"
"p23","scene3",11,"META"
"p23","scene3",12,"PROC"
"p23","scene3",13,"META"
"p23","scene3",14,"PROC"
"p23","scene3",15,"PROC"
"p23","scene3",16,"PLAN"
"p23","scene3",17,"PROC"
"p23","scene3",18,"EVAL"
"p23","scene3",19,"PROC"
"p23","scene3",20,"META"
"p23","scene3",21,"META"
"p23","scene3",22,"EVAL"
"p23","scene3",23,"DEC"
"p23","scene3",24,"PLAN"
"p23","scene3",25,"PROC"
"p23","scene3",26,"HYPO"
"p23","scene3",27,"HYPO"
"p23","scene3",28,"HYPO"
"p23","scene3",29,"PLAN"
"p23","scene3",30,"PROC"
"p23","scene3",31,"EVAL"
"p23","scene3",32,"EVAL"
"p23","scene3",33,"EVAL"
"p23","scene3",34,"EVAL"
"p23","scene3",35,"META"
"p23","scene3",36,"META"
"p23","scene3",37,"PLAN"
"p23","scene3",38,"HYPO"
"p23","scene3",39,"DEC"
"p23","scene3",40,"HYPO"
"p23","scene3",41,"DEC"
"p23","scene3",42,"RUL"
"p23","scene3",43,"META"
"p23","scene3",44,"META"
"p23","scene3",45,"HYPO"
"p23","scene3",46,"RUL"
"p23","scene3",47,"DEC"
"p23","scene3",48,"META"
"p23","scene3",49,"META"
"p23","scene3",50,"MEM"
"p23","scene3",51,"META"
"p23","scene3",52,"DEC"
"p23","scene3",53,"META"
"p23","scene3",54,"FIN"
"p23","scene4",1,"BGN"
"p23","scene4",2,"PLAN"
"p23","scene4",3,"PROC"
"p23","scene4",4,"PLAN"
"p23","scene4",5,"PLAN"
"p23","scene4",6,"PROC"
"p23","scene4",7,"PROC"
"p23","scene4",8,"EVAL"
"p23","scene4",9,"PROC"
"p23","scene4",10,"META"
"p23","scene4",11,"PROC"
"p23","scene4",12,"PROC"
"p23","scene4",13,"PROC"
"p23","scene4",14,"PROC"
"p23","scene4",15,"PROC"
"p23","scene4",16,"PROC"
"p23","scene4",17,"PROC"
"p23","scene4",18,"EVAL"
"p23","scene4",19,"EVAL"
"p23","scene4",20,"EVAL"
"p23","scene4",21,"EVAL"
"p23","scene4",22,"PROC"
"p23","scene4",23,"PROC"
"p23","scene4",24,"HYPO"
"p23","scene4",25,"DEC"
"p23","scene4",26,"PROC"
"p23","scene4",27,"HYPO"
"p23","scene4",28,"RUL"
"p23","scene4",29,"DEC"
"p23","scene4",30,"DEC"
"p23","scene4",31,"DEC"
"p23","scene4",32,"RUL"
"p23","scene4",33,"META"
"p23","scene4",34,"RUL"
"p23","scene4",35,"DEC"
"p23","scene4",36,"DEC"
"p23","scene4",37,"PLAN"
"p23","scene4",38,"EVAL"
"p23","scene4",39,"DEC"
"p23","scene4",40,"FIN"
"p23","scene5",1,"BGN"
"p23","scene5",2,"PLAN"
"p23","scene5",3,"PROC"
"p23","scene5",4,"PLAN"
"p23","scene5",5,"PROC"
"p23","scene5",6,"PROC"
"p23","scene5",7,"PROC"
"p23","scene5",8,"PROC"
"p23","scene5",9,"META"
"p23","scene5",10,"PROC"
"p23","scene5",11,"PROC"
"p23","scene5",12,"PROC"
"p23","scene5",13,"EVAL"
"p23","scene5",14,"EVAL"
"p23","scene5",15,"EVAL"
"p23","scene5",16,"EVAL"
"p23","scene5",17,"PLAN"
"p23","scene5",18,"HYPO"
"p23","scene5",19,"EVAL"
"p23","scene5",20,"RUL"
"p23","scene5",21,"DEC"
"p23","scene5",22,"DEC"
"p23","scene5",23,"RUL"
"p23","scene5",24,"RUL"
"p23","scene5",25,"PLAN"
"p23","scene5",26,"PLAN"
"p23","scene5",27,"PLAN"
"p23","scene5",28,"FIN"
"p24","scene1",1,"BGN"
"p24","scene1",2,"PROC"
"p24","scene1",3,"PROC"
"p24","scene1",4,"PROC"
"p24","scene1",5,"HYPO"
"p24","scene1",6,"PROC"
"p24","scene1",7,"HYPO"
"p24","scene1",8,"PROC"
"p24","scene1",9,"META"
"p24","scene1",10,"PROC"
"p24","scene1",11,"PROC"
"p24","scene1",12,"PROC"
"p24","scene1",13,"DEC"
"p24","scene1",14,"FIN"
"p24","scene2",1,"BGN"
"p24","scene2",2,"PROC"
"p24","scene2",3,"PROC"
"p24","scene2",4,"PROC"
"p24","scene2",5,"PROC"
"p24","scene2",6,"HYPO"
"p24","scene2",7,"EVAL"
"p24","scene2",8,"PROC"
"p24","scene2",9,"PROC"
"p24","scene2",10,"PROC"
"p24","scene2",11,"HYPO"
"p24","scene2",12,"EVAL"
"p24","scene2",13,"PROC"
"p24","scene2",14,"EVAL"
"p24","scene2",15,"FIN"
"p24","scene3",1,"BGN"
"p24","scene3",2,"PROC"
"p24","scene3",3,"PROC"
"p24","scene3",4,"PROC"
"p24","scene3",5,"PROC"
"p24","scene3",6,"PROC"
"p24","scene3",7,"PROC"
"p24","scene3",8,"PROC"
"p24","scene3",9,"PROC"
"p24","scene3",10,"META"
"p24","scene3",11,"PROC"
"p24","scene3",12,"PROC"
"p24","scene3",13,"FIN"
"p24","scene4",1,"BGN"
"p24","scene4",2,"PROC"
"p24","scene4",3,"PROC"
"p24","scene4",4,"PROC"
"p24","scene4",5,"PROC"
"p24","scene4",6,"HYPO"
"p24","scene4",7,"PROC"
"p24","scene4",8,"EVAL"
"p24","scene4",9,"META"
"p24","scene4",10,"EVAL"
"p24","scene4",11,"HYPO"
"p24","scene4",12,"PROC"
"p24","scene4",13,"PROC"
"p24","scene4",14,"PROC"
"p24","scene4",15,"EVAL"
"p24","scene4",16,"DEC"
"p24","scene4",17,"DEC"
"p24","scene4",18,"FIN"
"p24","scene5",1,"BGN"
"p24","scene5",2,"PROC"
"p24","scene5",3,"PROC"
"p24","scene5",4,"PROC"
"p24","scene5",5,"PROC"
"p24","scene5",6,"META"
"p24","scene5",7,"HYPO"
"p24","scene5",8,"PROC"
"p24","scene5",9,"PROC"
"p24","scene5",10,"HYPO"
"p24","scene5",11,"EVAL"
"p24","scene5",12,"HYPO"
"p24","scene5",13,"PROC"
"p24","scene5",14,"PROC"
"p24","scene5",15,"EVAL"
"p24","scene5",16,"DEC"
"p24","scene5",17,"FIN"
"p25","scene1",1,"BGN"
"p25","scene1",2,"ORI"
"p25","scene1",3,"ORI"
"p25","scene1",4,"PROC"
"p25","scene1",5,"META"
"p25","scene1",6,"PROC"
"p25","scene1",7,"PROC"
"p25","scene1",8,"HYPO"
"p25","scene1",9,"DEC"
"p25","scene1",10,"ORI"
"p25","scene1",11,"DEC"
"p25","scene1",12,"RUL"
"p25","scene1",13,"RUL"
"p25","scene1",14,"FIN"
"p25","scene2",1,"BGN"
"p25","scene2",2,"ORI"
"p25","scene2",3,"PROC"
"p25","scene2",4,"PROC"
"p25","scene2",5,"PROC"
"p25","scene2",6,"PROC"
"p25","scene2",7,"HYPO"
"p25","scene2",8,"EVAL"
"p25","scene2",9,"EVAL"
"p25","scene2",10,"PROC"
"p25","scene2",11,"HYPO"
"p25","scene2",12,"DEC"
"p25","scene2",13,"META"
"p25","scene2",14,"PROC"
"p25","scene2",15,"META"
"p25","scene2",16,"ORI"
"p25","scene2",17,"META"
"p25","scene2",18,"ORI"
"p25","scene2",19,"PLAN"
"p25","scene2",20,"DEC"
"p25","scene2",21,"ORI"
"p25","scene2",22,"RUL"
"p25","scene2",23,"FIN"
"p25","scene3",1,"BGN"
"p25","scene3",2,"PROC"
"p25","scene3",3,"PROC"
"p25","scene3",4,"PROC"
"p25","scene3",5,"HYPO"
"p25","scene3",6,"PROC"
"p25","scene3",7,"HYPO"
"p25","scene3",8,"PROC"
"p25","scene3",9,"PROC"
"p25","scene3",10,"EVAL"
"p25","scene3",11,"HYPO"
"p25","scene3",12,"PROC"
"p25","scene3",13,"DEC"
"p25","scene3",14,"META"
"p25","scene3",15,"RUL"
"p25","scene3",16,"FIN"
"p25","scene4",1,"BGN"
"p25","scene4",2,"PROC"
"p25","scene4",3,"PROC"
"p25","scene4",4,"PLAN"
"p25","scene4",5,"META"
"p25","scene4",6,"PROC"
"p25","scene4",7,"PROC"
"p25","scene4",8,"PROC"
"p25","scene4",9,"META"
"p25","scene4",10,"PROC"
"p25","scene4",11,"META"
"p25","scene4",12,"PROC"
"p25","scene4",13,"PROC"
"p25","scene4",14,"PROC"
"p25","scene4",15,"HYPO"
"p25","scene4",16,"HYPO"
"p25","scene4",17,"PROC"
"p25","scene4",18,"PROC"
"p25","scene4",19,"PROC"
"p25","scene4",20,"PROC"
"p25","scene4",21,"PROC"
"p25","scene4",22,"DEC"
"p25","scene4",23,"HYPO"
"p25","scene4",24,"DEC"
"p25","scene4",25,"RUL"
"p25","scene4",26,"FIN"
"p25","scene5",1,"BGN"
"p25","scene5",2,"PROC"
"p25","scene5",3,"PROC"
"p25","scene5",4,"PROC"
"p25","scene5",5,"PROC"
"p25","scene5",6,"EVAL"
"p25","scene5",7,"PROC"
"p25","scene5",8,"META"
"p25","scene5",9,"PLAN"
"p25","scene5",10,"PROC"
"p25","scene5",11,"META"
"p25","scene5",12,"DEC"
"p25","scene5",13,"EVAL"
"p25","scene5",14,"RUL"
"p25","scene5",15,"RUL"
"p25","scene5",16,"FIN"
"p26","scene1",1,"BGN"
"p26","scene1",2,"PLAN"
"p26","scene1",3,"PROC"
"p26","scene1",4,"PROC"
"p26","scene1",5,"PROC"
"p26","scene1",6,"PROC"
"p26","scene1",7,"PROC"
"p26","scene1",8,"META"
"p26","scene1",9,"EVAL"
"p26","scene1",10,"PROC"
"p26","scene1",11,"PROC"
"p26","scene1",12,"PROC"
"p26","scene1",13,"PROC"
"p26","scene1",14,"EVAL"
"p26","scene1",15,"META"
"p26","scene1",16,"PROC"
"p26","scene1",17,"HYPO"
"p26","scene1",18,"PROC"
"p26","scene1",19,"DEC"
"p26","scene1",20,"RUL"
"p26","scene1",21,"FIN"
"p26","scene2",1,"BGN"
"p26","scene2",2,"PLAN"
"p26","scene2",3,"PROC"
"p26","scene2",4,"PROC"
"p26","scene2",5,"EVAL"
"p26","scene2",6,"PROC"
"p26","scene2",7,"PROC"
"p26","scene2",8,"PROC"
"p26","scene2",9,"EVAL"
"p26","scene2",10,"EVAL"
"p26","scene2",11,"PLAN"
"p26","scene2",12,"PROC"
"p26","scene2",13,"EVAL"
"p26","scene2",14,"META"
"p26","scene2",15,"PROC"
"p26","scene2",16,"EVAL"
"p26","scene2",17,"EVAL"
"p26","scene2",18,"PROC"
"p26","scene2",19,"HYPO"
"p26","scene2",20,"DEC"
"p26","scene2",21,"HYPO"
"p26","scene2",22,"RUL"
"p26","scene2",23,"FIN"
"p26","scene3",1,"BGN"
"p26","scene3",2,"PROC"
"p26","scene3",3,"PROC"
"p26","scene3",4,"PROC"
"p26","scene3",5,"PROC"
"p26","scene3",6,"PROC"
"p26","scene3",7,"PROC"
"p26","scene3",8,"EVAL"
"p26","scene3",9,"EVAL"
"p26","scene3",10,"HYPO"
"p26","scene3",11,"PROC"
"p26","scene3",12,"PROC"
"p26","scene3",13,"PROC"
"p26","scene3",14,"DEC"
"p26","scene3",15,"RUL"
"p26","scene3",16,"META"
"p26","scene3",17,"PLAN"
"p26","scene3",18,"EVAL"
"p26","scene3",19,"EVAL"
"p26","scene3",20,"RUL"
"p26","scene3",21,"FIN"
"p26","scene4",1,"BGN"
"p26","scene4",2,"PROC"
"p26","scene4",3,"PLAN"
"p26","scene4",4,"PROC"
"p26","scene4",5,"EVAL"
"p26","scene4",6,"PROC"
"p26","scene4",7,"PROC"
"p26","scene4",8,"EVAL"
"p26","scene4",9,"PROC"
"p26","scene4",10,"PROC"
"p26","scene4",11,"PROC"
"p26","scene4",12,"PLAN"
"p26","scene4",13,"PLAN"
"p26","scene4",14,"PROC"
"p26","scene4",15,"PROC"
"p26","scene4",16,"EVAL"
"p26","scene4",17,"PROC"
"p26","scene4",18,"EVAL"
"p26","scene4",19,"PROC"
"p26","scene4",20,"PROC"
"p26","scene4",21,"EVAL"
"p26","scene4",22,"PROC"
"p26","scene4",23,"PROC"
"p26","scene4",24,"EVAL"
"p26","scene4",25,"PLAN"
"p26","scene4",26,"PLAN"
"p26","scene4",27,"HYPO"
"p26","scene4",28,"PROC"
"p26","scene4",29,"PROC"
"p26","scene4",30,"PROC"
"p26","scene4",31,"EVAL"
"p26","scene4",32,"EVAL"
"p26","scene4",33,"EVAL"
"p26","scene4",34,"META"
"p26","scene4",35,"EVAL"
"p26","scene4",36,"EVAL"
"p26","scene4",37,"HYPO"
"p26","scene4",38,"META"
"p26","scene4",39,"HYPO"
"p26","scene4",40,"META"
"p26","scene4",41,"META"
"p26","scene4",42,"HYPO"
"p26","scene4",43,"DEC"
"p26","scene4",44,"FIN"
"p26","scene5",1,"BGN"
"p26","scene5",2,"PROC"
"p26","scene5",3,"META"
"p26","scene5",4,"PROC"
"p26","scene5",5,"PLAN"
"p26","scene5",6,"PROC"
"p26","scene5",7,"PROC"
"p26","scene5",8,"EVAL"
"p26","scene5",9,"PROC"
"p26","scene5",10,"PROC"
"p26","scene5",11,"EVAL"
"p26","scene5",12,"PROC"
"p26","scene5",13,"DEC"
"p26","scene5",14,"PROC"
"p26","scene5",15,"PROC"
"p26","scene5",16,"DEC"
"p26","scene5",17,"META"
"p26","scene5",18,"PROC"
"p26","scene5",19,"PROC"
"p26","scene5",20,"PROC"
"p26","scene5",21,"PROC"
"p26","scene5",22,"EVAL"
"p26","scene5",23,"PROC"
"p26","scene5",24,"EVAL"
"p26","scene5",25,"MEM"
"p26","scene5",26,"MEM"
"p26","scene5",27,"PROC"
"p26","scene5",28,"DEC"
"p26","scene5",29,"RUL"
"p26","scene5",30,"FIN"
"p27","scene1",1,"BGN"
"p27","scene1",2,"PROC"
"p27","scene1",3,"PROC"
"p27","scene1",4,"HYPO"
"p27","scene1",5,"HYPO"
"p27","scene1",6,"PROC"
"p27","scene1",7,"PROC"
"p27","scene1",8,"HYPO"
"p27","scene1",9,"META"
"p27","scene1",10,"PROC"
"p27","scene1",11,"EVAL"
"p27","scene1",12,"EVAL"
"p27","scene1",13,"PROC"
"p27","scene1",14,"META"
"p27","scene1",15,"META"
"p27","scene1",16,"PROC"
"p27","scene1",17,"RUL"
"p27","scene1",18,"FIN"
"p27","scene2",1,"BGN"
"p27","scene2",2,"PROC"
"p27","scene2",3,"PROC"
"p27","scene2",4,"PLAN"
"p27","scene2",5,"PLAN"
"p27","scene2",6,"EVAL"
"p27","scene2",7,"PROC"
"p27","scene2",8,"EVAL"
"p27","scene2",9,"PROC"
"p27","scene2",10,"PROC"
"p27","scene2",11,"META"
"p27","scene2",12,"PROC"
"p27","scene2",13,"PLAN"
"p27","scene2",14,"META"
"p27","scene2",15,"META"
"p27","scene2",16,"EVAL"
"p27","scene2",17,"PROC"
"p27","scene2",18,"PROC"
"p27","scene2",19,"HYPO"
"p27","scene2",20,"RUL"
"p27","scene2",21,"FIN"
"p27","scene3",1,"BGN"
"p27","scene3",2,"PLAN"
"p27","scene3",3,"PROC"
"p27","scene3",4,"PROC"
"p27","scene3",5,"PROC"
"p27","scene3",6,"PROC"
"p27","scene3",7,"EVAL"
"p27","scene3",8,"EVAL"
"p27","scene3",9,"PROC"
"p27","scene3",10,"PROC"
"p27","scene3",11,"META"
"p27","scene3",12,"PROC"
"p27","scene3",13,"EVAL"
"p27","scene3",14,"META"
"p27","scene3",15,"PROC"
"p27","scene3",16,"EVAL"
"p27","scene3",17,"HYPO"
"p27","scene3",18,"PROC"
"p27","scene3",19,"META"
"p27","scene3",20,"DEC"
"p27","scene3",21,"RUL"
"p27","scene3",22,"FIN"
"p27","scene4",1,"BGN"
"p27","scene4",2,"PLAN"
"p27","scene4",3,"PROC"
"p27","scene4",4,"PROC"
"p27","scene4",5,"PROC"
"p27","scene4",6,"EVAL"
"p27","scene4",7,"PROC"
"p27","scene4",8,"HYPO"
"p27","scene4",9,"EVAL"
"p27","scene4",10,"HYPO"
"p27","scene4",11,"PROC"
"p27","scene4",12,"META"
"p27","scene4",13,"META"
"p27","scene4",14,"EVAL"
"p27","scene4",15,"EVAL"
"p27","scene4",16,"EVAL"
"p27","scene4",17,"PROC"
"p27","scene4",18,"META"
"p27","scene4",19,"META"
"p27","scene4",20,"RUL"
"p27","scene4",21,"FIN"
"p27","scene5",1,"BGN"
"p27","scene5",2,"PROC"
"p27","scene5",3,"PROC"
"p27","scene5",4,"EVAL"
"p27","scene5",5,"PROC"
"p27","scene5",6,"PROC"
"p27","scene5",7,"PROC"
"p27","scene5",8,"EVAL"
"p27","scene5",9,"PROC"
"p27","scene5",10,"HYPO"
"p27","scene5",11,"EVAL"
"p27","scene5",12,"PROC"
"p27","scene5",13,"META"
"p27","scene5",14,"EVAL"
"p27","scene5",15,"META"
"p27","scene5",16,"EVAL"
"p27","scene5",17,"RUL"
"p27","scene5",18,"EVAL"
"p27","scene5",19,"PROC"
"p27","scene5",20,"DEC"
"p27","scene5",21,"RUL"
"p27","scene5",22,"FIN"
"p28","scene1",1,"BGN"
"p28","scene1",2,"PROC"
"p28","scene1",3,"PLAN"
"p28","scene1",4,"HYPO"
"p28","scene1",5,"HYPO"
"p28","scene1",6,"EVAL"
"p28","scene1",7,"PROC"
"p28","scene1",8,"PLAN"
"p28","scene1",9,"PROC"
"p28","scene1",10,"EVAL"
"p28","scene1",11,"PLAN"
"p28","scene1",12,"HYPO"
"p28","scene1",13,"DEC"
"p28","scene1",14,"HYPO"
"p28","scene1",15,"EVAL"
"p28","scene1",16,"DEC"
"p28","scene1",17,"FIN"
"p28","scene2",1,"BGN"
"p28","scene2",2,"PROC"
"p28","scene2",3,"PROC"
"p28","scene2",4,"EVAL"
"p28","scene2",5,"HYPO"
"p28","scene2",6,"EVAL"
"p28","scene2",7,"DEC"
"p28","scene2",8,"PLAN"
"p28","scene2",9,"HYPO"
"p28","scene2",10,"EVAL"
"p28","scene2",11,"EVAL"
"p28","scene2",12,"PROC"
"p28","scene2",13,"HYPO"
"p28","scene2",14,"EVAL"
"p28","scene2",15,"HYPO"
"p28","scene2",16,"DEC"
"p28","scene2",17,"HYPO"
"p28","scene2",18,"EVAL"
"p28","scene2",19,"DEC"
"p28","scene2",20,"FIN"
"p28","scene3",1,"BGN"
"p28","scene3",2,"PROC"
"p28","scene3",3,"PLAN"
"p28","scene3",4,"PROC"
"p28","scene3",5,"PROC"
"p28","scene3",6,"PROC"
"p28","scene3",7,"PROC"
"p28","scene3",8,"HYPO"
"p28","scene3",9,"HYPO"
"p28","scene3",10,"EVAL"
"p28","scene3",11,"EVAL"
"p28","scene3",12,"DEC"
"p28","scene3",13,"EVAL"
"p28","scene3",14,"RUL"
"p28","scene3",15,"EVAL"
"p28","scene3",16,"EVAL"
"p28","scene3",17,"DEC"
"p28","scene3",18,"FIN"
"p28","scene4",1,"BGN"
"p28","scene4",2,"PROC"
"p28","scene4",3,"PROC"
"p28","scene4",4,"PROC"
"p28","scene4",5,"HYPO"
"p28","scene4",6,"EVAL"
"p28","scene4",7,"PROC"
"p28","scene4",8,"HYPO"
"p28","scene4",9,"EVAL"
"p28","scene4",10,"HYPO"
"p28","scene4",11,"EVAL"
"p28","scene4",12,"PROC"
"p28","scene4",13,"EVAL"
"p28","scene4",14,"HYPO"
"p28","scene4",15,"EVAL"
"p28","scene4",16,"PROC"
"p28","scene4",17,"HYPO"
"p28","scene4",18,"EVAL"
"p28","scene4",19,"EVAL"
"p28","scene4",20,"META"
"p28","scene4",21,"PLAN"
"p28","scene4",22,"HYPO"
"p28","scene4",23,"HYPO"
"p28","scene4",24,"EVAL"
"p28","scene4",25,"HYPO"
"p28","scene4",26,"HYPO"
"p28","scene4",27,"EVAL"
"p28","scene4",28,"FIN"
"p28","scene5",1,"BGN"
"p28","scene5",2,"PROC"
"p28","scene5",3,"PROC"
"p28","scene5",4,"HYPO"
"p28","scene5",5,"EVAL"
"p28","scene5",6,"HYPO"
"p28","scene5",7,"EVAL"
"p28","scene5",8,"PROC"
"p28","scene5",9,"PROC"
"p28","scene5",10,"PROC"
"p28","scene5",11,"META"
"p28","scene5",12,"EVAL"
"p28","scene5",13,"HYPO"
"p28","scene5",14,"EVAL"
"p28","scene5",15,"DEC"
"p28","scene5",16,"RUL"
"p28","scene5",17,"FIN"
"p29","scene1",1,"BGN"
"p29","scene1",2,"PROC"
"p29","scene1",3,"PLAN"
"p29","scene1",4,"PROC"
"p29","scene1",5,"PROC"
"p29","scene1",6,"HYPO"
"p29","scene1",7,"DEC"
"p29","scene1",8,"RUL"
"p29","scene1",9,"RUL"
"p29","scene1",10,"META"
"p29","scene1",11,"META"
"p29","scene1",12,"PLAN"
"p29","scene1",13,"META"
"p29","scene1",14,"RUL"
"p29","scene1",15,"RUL"
"p29","scene1",16,"META"
"p29","scene1",17,"FIN"
"p29","scene2",1,"BGN"
"p29","scene2",2,"META"
"p29","scene2",3,"PLAN"
"p29","scene2",4,"PROC"
"p29","scene2",5,"PROC"
"p29","scene2",6,"HYPO"
"p29","scene2",7,"META"
"p29","scene2",8,"META"
"p29","scene2",9,"META"
"p29","scene2",10,"PLAN"
"p29","scene2",11,"PROC"
"p29","scene2",12,"PROC"
"p29","scene2",13,"META"
"p29","scene2",14,"PLAN"
"p29","scene2",15,"EVAL"
"p29","scene2",16,"PROC"
"p29","scene2",17,"META"
"p29","scene2",18,"META"
"p29","scene2",19,"PROC"
"p29","scene2",20,"PROC"
"p29","scene2",21,"META"
"p29","scene2",22,"PLAN"
"p29","scene2",23,"FIN"
"p29","scene3",1,"BGN"
"p29","scene3",2,"PLAN"
"p29","scene3",3,"META"
"p29","scene3",4,"META"
"p29","scene3",5,"PROC"
"p29","scene3",6,"EVAL"
"p29","scene3",7,"PLAN"
"p29","scene3",8,"META"
"p29","scene3",9,"DEC"
"p29","scene3",10,"FIN"
"p29","scene4",1,"BGN"
"p29","scene4",2,"PLAN"
"p29","scene4",3,"META"
"p29","scene4",4,"PLAN"
"p29","scene4",5,"PROC"
"p29","scene4",6,"PLAN"
"p29","scene4",7,"EVAL"
"p29","scene4",8,"PLAN"
"p29","scene4",9,"EVAL"
"p29","scene4",10,"PLAN"
